title,description,content,url,image,publishedAt,source
The Brilliance and Weirdness of ChatGPT,"A new chatbot from OpenAI is inspiring awe, fear, stunts and attempts to circumvent its guardrails.","Most A.I. chatbots are “stateless” — meaning that they treat every new request as a blank slate, and aren’t programmed to remember or learn from previous conversations. But ChatGPT can remember what a user has told it before, in ways that could make ... [2899 chars]",https://www.nytimes.com/2022/12/05/technology/chatgpt-ai-twitter.html,https://static01.nyt.com/images/2022/12/05/business/05roose-chatgpt/05roose-chatgpt-facebookJumbo.jpg,2022-12-05T23:34:37Z,"{'name': 'The New York Times', 'url': 'https://www.nytimes.com'}"
No Linux? No problem. Just get AI to hallucinate it for you,"ChatGPT-generated command line can create virtual files, execute code, play games.","Over the weekend, experimenters discovered that OpenAI's new chatbot, ChatGPT, can hallucinate simulations of Linux shells and role-play dialing into a bulletin board system (BBS). The chatbot, based on a deep-learning AI model, uses its stored knowl... [3993 chars]",https://arstechnica.com/information-technology/2022/12/openais-new-chatbot-can-hallucinate-a-linux-shell-or-calling-a-bbs/,https://cdn.arstechnica.net/wp-content/uploads/2022/12/ai_terminal_hero_2-760x380.jpg,2022-12-05T22:45:41Z,"{'name': 'Ars Technica', 'url': 'https://arstechnica.com'}"
The hidden danger of ChatGPT and generative AI | The AI Beat,"ChatGPT quickly spits out eloquent, confident responses that sound plausible but are false. Unfortunately, users might not know or care.","Check out the on-demand sessions from the Low-Code/No-Code Summit to learn how to successfully innovate and achieve efficiency by upskilling and scaling citizen developers. Watch now.
Since OpenAI launched its early demo of ChatGPT last Wednesday, th... [5066 chars]",https://venturebeat.com/ai/the-hidden-danger-of-chatgpt-and-generative-ai-the-ai-beat/,https://venturebeat.com/wp-content/uploads/2022/12/DALL·E-2022-12-05-13.40.14-birds-eye-view-of-a-person-in-a-rowboat-and-a-big-whale-is-swimming-underneath-the-water-and-the-boat.png?w=1200&strip=all,2022-12-05T17:19:24Z,"{'name': 'VentureBeat', 'url': 'https://venturebeat.com'}"
OpenAI's ChatGPT chatbox gives competition to Google Search,The momentous debut of a best-in-class chatbot brings the next chapter in search closer to reality.,"Fresh off this fall’s wide release of DALL-E, the brilliant A.I.-powered text-to-image generator, the team at OpenAI has done it again.
Six days ago, the A.I. research outfit unveiled ChatGPT, arguably the most advanced, user-friendly chatbot to ente... [9328 chars]",https://fortune.com/2022/12/05/openai-chatgpt-chatbot-ai-artificial-intelligence-google-alphabet/,"https://content.fortune.com/wp-content/uploads/2022/12/GettyImages-464948948-1.jpg?resize=1200,600",2022-12-05T05:00:00Z,"{'name': 'Fortune', 'url': 'https://fortune.com'}"
"the New AI Chatbot That Can Code, Compose Music, Write Essays",ChatGPT is an artificial intelligence chatbot that is trained to answer a wide range of questions about different topics in a conversational way.,"ChatGPT is a new chatbot that answers questions in a conversational, human-like way.
People shared conversations with ChatGPT, showing it writing social media posts and explaining code.
It reached over one million users in five days — but has its lim... [2091 chars]",https://markets.businessinsider.com/news/stocks/chatgpt-new-ai-chatbot-conversation-with-questions-answers-examples-2022-12,https://i.insider.com/638e2b8f54ac0f001950f425?width=1200&format=jpeg,2022-12-05T05:00:00Z,"{'name': 'Business Insider', 'url': 'https://markets.businessinsider.com'}"
OpenAI's ChatGPT chatbox gives competition to Google Search,The momentous debut of a best-in-class chatbot brings the next chapter in search closer to reality.,"Fresh off this fall’s wide release of DALL-E, the brilliant A.I.-powered text-to-image generator, the team at OpenAI has done it again.
Six days ago, the A.I. research outfit unveiled ChatGPT, arguably the most advanced, user-friendly chatbot to ente... [9328 chars]",https://fortune.com/2022/12/05/openai-chatgpt-chatbot-ai-artificial-intelligence-google-alphabet/,"https://content.fortune.com/wp-content/uploads/2022/12/GettyImages-464948948-1.jpg?resize=1200,600",2022-12-05T05:00:00Z,"{'name': 'Fortune', 'url': 'https://fortune.com'}"
"LastPass hacked, OpenAI opens access to ChatGPT, and Kanye gets suspended from Twitter (again)","This week's top stories include a breach at LastPass, OpenAI opening up its chat-based AI interface, layoffs at DoorDash, and more.","Aaaaand we’re back! With our Thanksgiving mini-hiatus behind us, it’s time for another edition of Week in Review — the newsletter where we quickly wrap up the most read TechCrunch stories from the past seven(ish) days. No matter how busy you are, it ... [4132 chars]",https://techcrunch.com/2022/12/03/lastpass-hacked-openai-opens-access-to-chatgpt-and-kanye-gets-suspended-from-twitter-again/,"https://techcrunch.com/wp-content/uploads/2022/11/lastpass-password-manager.jpg?resize=1200,802",2022-12-03T21:15:47Z,"{'name': 'TechCrunch', 'url': 'https://techcrunch.com'}"
"OpenAI ChatGPT Bot Is Available For You To Test, It’s Freakishly Good And Fun","OpenAI ChatGPT is a chatbot that can help you write code, a poem, or tell you how to decorate your new house.","Horror Story Prompt
OpenAI ChatGPT is a chatbot that can help you write code, a poem, or tell you how to decorate your new house. While it does have limitations, it seems to be very good at things like carrying on a conversation, engaging in philosop... [2066 chars]",https://hothardware.com/news/openai-chat-gpt-bot-available-to-test-and-its-freakishly-good,https://images.hothardware.com/contentimages/newsitem/60278/content/ChatGPT-chatbot.jpg,2022-12-03T17:11:00Z,"{'name': 'Hot Hardware', 'url': 'https://hothardware.com'}"
ChatGPT's user experience and implementation 'should have Google scared' • TechCrunch,"Hello, friends, and welcome to Daily Crunch, bringing you the most important startup, tech and venture capital news in a single package.","To get a roundup of TechCrunch’s biggest and most important stories delivered to your inbox every day at 3 p.m. PDT, subscribe here.
Heeeey! Today has been a fun, rich, and varied day of news on your favorite tech news site. Haje got the unfortunate ... [2751 chars]",https://techcrunch.com/2022/12/02/daily-crunch-chatgpts-user-experience-and-implementation-should-have-google-scared/,"https://techcrunch.com/wp-content/uploads/2022/12/GettyImages-1367281424.jpg?resize=1200,800",2022-12-02T23:05:56Z,"{'name': 'TechCrunch', 'url': 'https://techcrunch.com'}"
"An AI chatbot went viral. Some say it’s better than Google, others worry it's problematic.",ChatGPT has become social media's latest favorite tool for getting answers online. But some have warned bad actors could take advantage of the bot.,"A new chatbot that’s captivated the internet can tell you how to code a website, write a heartfelt message from Santa Claus and talk like a Valley girl. But it’s also proven to be potentially as problematic as it is entertaining.
ChatGPT, which launc... [4402 chars]",https://www.nbcnews.com/tech/tech-news/chatgpt-ai-chatbot-viral-rcna59628,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2022-12/221201-AI-Chat-Bot-jg-cede07.jpg",2022-12-02T21:58:54Z,"{'name': 'NBC News', 'url': 'https://www.nbcnews.com'}"
"Finally, an A.I. Chatbot That Reliably Passes “the Nazi Test”","OpenAI’s new ChatGPT is scary-good, crazy-fun, and—so far—not particularly evil.","This article is from Big Technology, a newsletter by Alex Kantrowitz.
A chatbot that meets the hype is finally here. On Thursday, OpenAI released ChatGPT, a bot that converses with humans via cutting-edge artificial intelligence. The bot can help you... [8605 chars]",https://slate.com/technology/2022/12/chatgpt-openai-artificial-intelligence-chatbot-whoa.html,https://compote.slate.com/images/809a56ff-4b53-4165-99c4-96a8d8543e56.jpeg?crop=5104%2C3403%2Cx0%2Cy0&width=1560,2022-12-02T16:30:05Z,"{'name': 'Slate', 'url': 'https://slate.com'}"
"ChatGPT isn’t putting me out of a job yet, but it’s very good fun","I had to see if I was in near-term employment trouble, so I ran a little test with the ChatGPT model. Here are the results.","If you have been on Twitter in the last few days, you likely noticed a deluge of screenshots from a service called ChatGPT. From the OpenAI group, ChatGPT is a conversational tool that allows you to provide the system with prompts that it responds to... [1638 chars]",https://techcrunch.com/2022/12/02/chatgpt-isnt-putting-me-out-of-a-job-yet-but-its-very-good-fun/,"https://techcrunch.com/wp-content/uploads/2022/02/Exchange-orange.jpeg?resize=1200,900",2022-12-02T15:30:23Z,"{'name': 'TechCrunch', 'url': 'https://techcrunch.com'}"
OpenAI’s ChatGPT shows why implementation is key with generative AI,"OpenAI released ChatGPT this week, and it's a great example of why user experience is the future for generative AI.","It’s probably not a secret to those doing a lot of focused work in the space, but when it comes to generative AI, it’s quickly becoming apparent that how a user interfaces with generative models and systems is at least as important as the underlying ... [2743 chars]",https://techcrunch.com/2022/12/02/openais-chatgpt-shows-why-implementation-is-key-with-generative-ai/,"https://techcrunch.com/wp-content/uploads/2022/12/GettyImages-1367281424.jpg?resize=1200,800",2022-12-02T12:37:49Z,"{'name': 'TechCrunch', 'url': 'https://techcrunch.com'}"
OpenAI's New Chatbot Explained: What It Is And Why It's Such A Big Deal,"OpenAI's new chatbot, ChatGPT, is a conversational AI that gives users lengthy (and sometimes too lengthy) answers to queries. Here's what makes it noteworthy.","OpenAI's New Chatbot Explained: What It Is And Why It's Such A Big Deal
OpenAI is developing a new chatbot that's more chatty than robotic in nature, but it's more than just a conversational sounding board. Non-profit artificial intelligence firm Ope... [1410 chars]",https://www.slashgear.com/1124295/openais-new-chatbot-explained-what-it-is-and-why-its-such-a-big-deal/,https://www.slashgear.com/img/gallery/openais-new-chatbot-explained-what-it-is-and-why-its-such-a-big-deal/l-intro-1669995068.jpg,2022-12-02T10:38:56Z,"{'name': 'SlashGear', 'url': 'https://www.slashgear.com'}"
OpenAI's New Chatbot Explained: What It Is And Why It's Such A Big Deal,"OpenAI's new chatbot, ChatGPT, is a conversational AI that gives users lengthy (and sometimes too lengthy) answers to queries. Here's what makes it noteworthy.","OpenAI's New Chatbot Explained: What It Is And Why It's Such A Big Deal
OpenAI is developing a new chatbot that's more chatty than robotic in nature, but it's more than just a conversational sounding board. Non-profit artificial intelligence firm Ope... [1410 chars]",https://www.slashgear.com/1124295/openais-new-chatbot-explained-what-it-is-and-why-its-such-a-big-deal/,https://www.slashgear.com/img/gallery/openais-new-chatbot-explained-what-it-is-and-why-its-such-a-big-deal/l-intro-1669995068.jpg,2022-12-02T10:38:56Z,"{'name': 'SlashGear', 'url': 'https://www.slashgear.com'}"
OpenAI invites everyone to test new AI-powered chatbot-with amusing results,ChatGPT aims to produce accurate and harmless talk—but it's a work in progress.,"On Wednesday, OpenAI announced ChatGPT, a dialogue-based AI chat interface for its GPT-3 family of large language models. It's currently free to use with an OpenAI account during a testing phase. Unlike the GPT-3 model found in OpenAI's Playground an... [3480 chars]",https://arstechnica.com/information-technology/2022/12/openai-invites-everyone-to-test-new-ai-powered-chatbot-with-amusing-results/,https://cdn.arstechnica.net/wp-content/uploads/2022/12/chatbot_hero_1-760x380.jpg,2022-12-01T21:22:50Z,"{'name': 'Ars Technica', 'url': 'https://arstechnica.com'}"
OpenAI debuts ChatGPT and GPT-3.5 series as GPT-4 rumors fly,"As GPT-4 rumors fly around NeurIPS 2022 in New Orleans, OpenAI has managed to make plenty of news in the meantime.","Check out the on-demand sessions from the Low-Code/No-Code Summit to learn how to successfully innovate and achieve efficiency by upskilling and scaling citizen developers. Watch now.
As GPT-4 rumors fly around NeurIPS 2022 this week in New Orleans (... [4400 chars]",https://venturebeat.com/ai/openai-debuts-chatgpt-and-gpt-3-5-series-as-gpt-4-rumors-fly/,https://venturebeat.com/wp-content/uploads/2022/11/DALL·E-2022-11-30-15.55.26-futuristic-birds-flying-watercolor-style.png?w=1200&strip=all,2022-11-30T21:34:51Z,"{'name': 'VentureBeat', 'url': 'https://venturebeat.com'}"
